year,Zone Substation,Date,unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
2012,Balgowlah North 132_11kV,15-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,16-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,17-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,18-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,19-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,20-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,21-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,22-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,23-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,24-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,25-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,26-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,27-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,28-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,29-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,30-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,31-Aug-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,1-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,2-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,3-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,4-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,5-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,6-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,7-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,8-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,9-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,10-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,11-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,12-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,13-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,14-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,15-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,16-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,17-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,18-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,19-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,20-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,21-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,22-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,23-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,24-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,25-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,26-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,27-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,28-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,29-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,30-Sep-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,1-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,2-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,3-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,4-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,5-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,6-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,7-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,8-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,9-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,10-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,11-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,12-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,13-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,14-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,15-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,16-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,17-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,18-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,19-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,20-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,21-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,22-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,23-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,24-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,25-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,26-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,27-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,28-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,29-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,30-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,31-Oct-11,MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012,Balgowlah North 132_11kV,1-Nov-11,MW,6.211134196,5.811030459,5.506189517,5.239453693,5.144190898,6.515975138,6.30639699,5.982503489,5.753872783,5.429979282,5.353769046,5.163243457,4.934612751,4.801244839,4.553561573,4.477351338,4.534509014,4.496403896,4.305878308,4.382088543,4.534509014,4.477351338,4.667876926,4.763139721,5.067980663,5.468084399,6.13492396,6.973236551,7.259024935,7.316182611,7.697233789,8.002074731,8.040179849,8.306915673,8.440283585,8.497441262,8.230705438,8.268810555,8.554598939,8.668914292,8.554598939,8.059232408,8.173547761,8.19260032,7.925864495,8.002074731,7.868706819,8.154495202,8.02112729,8.040179849,7.754391465,7.697233789,7.659128671,7.563865877,7.468603082,7.220919817,7.373340288,7.220919817,7.259024935,7.230446096,7.478129362,7.363814008,6.982762831,7.230446096,7.249498655,7.325708891,7.554339597,7.611497274,7.611497274,7.478129362,7.535287038,7.782970304,7.954443334,8.144968923,8.449809865,8.5260201,8.754650807,9.059491749,9.250017338,9.707278751,10.08832993,10.39317087,10.03117225,10.75516949,10.25980296,9.821594104,9.440542927,9.078544308,8.506967541,8.030653569,8.5260201,8.506967541,7.992548452,8.01160101,7.440024244,6.735079565
2012,Balgowlah North 132_11kV,2-Nov-11,MW,6.277818152,5.877714415,5.63003115,5.363295326,5.11561206,6.468343741,6.4873963,6.296870711,6.087292563,5.649083709,5.439505561,5.153717178,4.963191589,4.772666,4.620245529,4.563087853,4.410667381,4.563087853,4.486877617,4.410667381,4.524982735,4.524982735,4.677403206,4.772666,4.906033912,5.28708509,5.953924651,6.582659094,6.982762831,7.097078184,7.478129362,7.878233098,7.763917745,7.954443334,7.706760068,7.935390775,7.668654951,7.802022863,8.297389394,8.087811246,8.049706128,8.430757306,8.18307404,8.18307404,8.049706128,7.859180539,7.802022863,7.744865186,7.821075422,7.878233098,7.744865186,7.649602392,7.554339597,7.440024244,7.611497274,7.516234479,7.420971685,7.344761449,7.325708891,7.306656332,7.192340978,7.325708891,7.00181539,7.135183302,7.344761449,7.401919126,7.459076803,7.592444715,7.802022863,7.744865186,7.954443334,8.030653569,8.202126599,8.754650807,8.811808484,9.269069897,9.497700603,9.745383869,9.878751781,10.06927737,10.31696064,10.5646439,10.08832993,10.15501388,10.22169784,9.935909458,9.364332691,9.002334072,8.564125218,8.164021481,8.754650807,8.659388012,8.125916364,8.106863805,7.535287038,6.754132124
2012,Balgowlah North 132_11kV,3-Nov-11,MW,6.258765593,5.80150418,5.477610679,5.306137649,5.191822296,6.582659094,6.544553976,6.220660475,5.915819533,5.420453002,5.268032531,5.058454384,4.810771118,4.677403206,4.563087853,4.467825058,4.448772499,4.410667381,4.391614823,4.582140411,4.505930176,4.696455765,4.715508324,4.925086471,5.11561206,5.401400443,6.201607917,6.754132124,7.420971685,7.611497274,8.18307404,8.583177777,8.640335454,8.640335454,8.316441953,8.430757306,8.5260201,8.564125218,8.754650807,8.5260201,8.297389394,8.5260201,8.487914982,8.411704747,8.202126599,8.164021481,8.068758687,8.106863805,8.240231717,8.221179158,7.744865186,7.935390775,8.087811246,8.144968923,7.916338216,7.649602392,7.802022863,7.763917745,7.516234479,7.630549833,7.649602392,7.592444715,7.325708891,7.344761449,7.382866567,7.649602392,7.725812627,8.01160101,7.897285657,8.087811246,8.259284276,8.316441953,8.430757306,8.754650807,9.002334072,9.250017338,9.402437809,9.573910839,9.764436428,9.859699222,10.27885552,10.41222343,10.41222343,10.25980296,10.25980296,10.10738249,9.707278751,9.364332691,9.116649426,8.449809865,9.173807102,9.021386631,8.506967541,8.468862424,7.668654951,7.17328842
2012,Balgowlah North 132_11kV,4-Nov-11,MW,6.65886933,6.163502799,5.820556739,5.515715797,5.515715797,6.677921889,6.773184683,6.201607917,5.820556739,5.63003115,5.553820914,5.058454384,5.020349266,4.906033912,4.791718559,4.639298088,4.563087853,4.505930176,4.505930176,4.467825058,4.60119297,4.620245529,4.753613441,4.906033912,5.229927413,5.477610679,6.31592327,6.792237242,7.459076803,7.306656332,7.630549833,7.802022863,8.144968923,8.030653569,8.106863805,8.164021481,7.878233098,7.992548452,8.297389394,8.087811246,7.782970304,8.144968923,7.973495893,7.84012798,7.935390775,7.878233098,7.763917745,7.935390775,7.763917745,8.049706128,7.744865186,7.687707509,7.459076803,7.573392156,7.497181921,7.459076803,7.401919126,7.401919126,7.440024244,7.325708891,7.420971685,7.249498655,7.17328842,7.192340978,7.135183302,7.440024244,7.401919126,7.802022863,7.516234479,7.668654951,7.744865186,7.935390775,7.802022863,7.992548452,8.030653569,8.392652188,8.5260201,8.506967541,8.602230336,9.021386631,9.192859661,9.364332691,9.38338525,10.06927737,9.650121074,9.21191222,8.811808484,8.564125218,8.411704747,8.240231717,8.716545689,8.830861042,8.335494511,8.430757306,7.725812627,7.17328842
2012,Balgowlah North 132_11kV,5-Nov-11,MW,6.735079565,6.430238623,6.087292563,5.572873473,5.477610679,6.944657713,6.868447477,6.373080946,6.011082328,5.839609298,5.534768356,5.420453002,5.210874855,4.734560882,4.677403206,4.791718559,4.677403206,4.639298088,4.467825058,4.563087853,4.544035294,4.582140411,4.620245529,4.791718559,4.810771118,5.096559501,5.153717178,5.401400443,5.725293944,5.820556739,6.182555358,6.849394919,7.249498655,7.897285657,7.954443334,8.087811246,8.468862424,8.888018719,9.002334072,9.059491749,9.307175014,9.097596867,9.269069897,9.04043919,8.888018719,8.69749313,8.849913601,8.69749313,8.5260201,8.621282895,8.602230336,8.449809865,8.240231717,8.392652188,8.18307404,8.049706128,8.049706128,8.144968923,8.049706128,7.897285657,7.973495893,7.725812627,7.649602392,7.878233098,7.859180539,8.125916364,7.916338216,7.897285657,8.030653569,7.935390775,7.992548452,8.202126599,8.468862424,8.5260201,8.602230336,8.811808484,8.926123837,9.04043919,9.135701985,9.478648044,9.612015957,9.745383869,9.478648044,10.5646439,9.89780434,9.516753162,9.021386631,8.926123837,8.564125218,8.35454707,9.059491749,8.602230336,7.897285657,8.01160101,7.535287038,7.039920507
2012,Balgowlah North 132_11kV,6-Nov-11,MW,6.582659094,6.525501418,6.011082328,5.687188827,5.763399062,7.078025625,7.039920507,6.582659094,6.258765593,6.14445024,5.725293944,5.591926032,5.401400443,5.28708509,4.906033912,4.963191589,4.886981354,4.906033912,4.772666,4.696455765,4.563087853,4.772666,4.734560882,4.848876236,4.753613441,4.848876236,4.94413903,5.45855812,5.725293944,5.706241386,5.953924651,6.411186064,6.696974447,7.078025625,7.459076803,7.763917745,8.144968923,8.373599629,8.659388012,8.564125218,8.716545689,8.964228955,9.04043919,9.078544308,8.830861042,8.964228955,8.792755925,8.678440571,8.735598248,8.849913601,8.564125218,8.773703366,8.640335454,8.735598248,8.69749313,8.811808484,8.773703366,8.849913601,8.888018719,9.097596867,8.754650807,8.849913601,8.983281513,9.55485828,9.783488987,9.459595486,9.173807102,9.269069897,9.097596867,9.135701985,9.021386631,9.250017338,9.573910839,9.72633131,9.935909458,10.06927737,10.03117225,10.18359272,10.25980296,10.39317087,10.77422205,10.96474764,10.75516949,11.47916673,10.86948484,10.45032855,9.783488987,9.478648044,8.888018719,8.545072659,9.04043919,8.583177777,7.649602392,7.802022863,7.211393537,6.620764212
